,index,date,time,tide_height,date_time,year,month,invalid,tide_height_prev
19834,439237,2003/12/25,8:30:00,0.659,2003-12-25 08:30:00,2003,12,True,0.533
19835,439238,2003/12/25,8:45:00,0.855,2003-12-25 08:45:00,2003,12,True,0.659
19836,439239,2003/12/25,9:00:00,1.102,2003-12-25 09:00:00,2003,12,True,0.855
19837,439240,2003/12/25,9:15:00,1.392,2003-12-25 09:15:00,2003,12,True,1.102
19838,439241,2003/12/25,9:30:00,1.709,2003-12-25 09:30:00,2003,12,True,1.392
19839,439242,2003/12/25,9:45:00,2.019,2003-12-25 09:45:00,2003,12,True,1.709
19840,439243,2003/12/25,10:00:00,2.31,2003-12-25 10:00:00,2003,12,True,2.019
19841,439244,2003/12/25,10:15:00,2.58,2003-12-25 10:15:00,2003,12,True,2.31
19842,439245,2003/12/25,10:30:00,2.844,2003-12-25 10:30:00,2003,12,True,2.58
19843,439246,2003/12/25,10:45:00,3.099,2003-12-25 10:45:00,2003,12,True,2.844
19844,439247,2003/12/25,11:00:00,3.36,2003-12-25 11:00:00,2003,12,True,3.099
19845,439248,2003/12/25,11:15:00,3.632,2003-12-25 11:15:00,2003,12,True,3.36
19846,439249,2003/12/25,11:30:00,3.907,2003-12-25 11:30:00,2003,12,True,3.632
19847,439250,2003/12/25,11:45:00,4.187,2003-12-25 11:45:00,2003,12,True,3.907
19848,439251,2003/12/25,12:00:00,4.472,2003-12-25 12:00:00,2003,12,True,4.187
19849,439252,2003/12/25,12:15:00,4.764,2003-12-25 12:15:00,2003,12,True,4.472
19850,439253,2003/12/25,12:30:00,5.046,2003-12-25 12:30:00,2003,12,True,4.764
19851,439254,2003/12/25,12:45:00,5.309,2003-12-25 12:45:00,2003,12,True,5.046
19852,439255,2003/12/25,13:00:00,5.535,2003-12-25 13:00:00,2003,12,True,5.309
19853,439256,2003/12/25,13:15:00,5.711,2003-12-25 13:15:00,2003,12,True,5.535
19854,439257,2003/12/25,13:30:00,5.833,2003-12-25 13:30:00,2003,12,True,5.711
19855,439258,2003/12/25,13:45:00,5.885,2003-12-25 13:45:00,2003,12,True,5.833
19856,439259,2003/12/25,14:00:00,5.856,2003-12-25 14:00:00,2003,12,True,5.885
19857,439260,2003/12/25,14:15:00,5.739,2003-12-25 14:15:00,2003,12,True,5.856
19858,439261,2003/12/25,14:30:00,5.559,2003-12-25 14:30:00,2003,12,True,5.739
19859,439262,2003/12/25,14:45:00,5.319,2003-12-25 14:45:00,2003,12,True,5.559
19860,439263,2003/12/25,15:00:00,5.043,2003-12-25 15:00:00,2003,12,True,5.319
19861,439264,2003/12/25,15:15:00,4.74,2003-12-25 15:15:00,2003,12,True,5.043
19862,439265,2003/12/25,15:30:00,4.43,2003-12-25 15:30:00,2003,12,True,4.74
19863,439266,2003/12/25,15:45:00,4.114,2003-12-25 15:45:00,2003,12,True,4.43
19864,439267,2003/12/25,16:00:00,3.795,2003-12-25 16:00:00,2003,12,True,4.114
19865,439268,2003/12/25,16:15:00,3.477,2003-12-25 16:15:00,2003,12,True,3.795
19866,439269,2003/12/25,16:30:00,3.162,2003-12-25 16:30:00,2003,12,True,3.477
19867,439270,2003/12/25,16:45:00,2.859,2003-12-25 16:45:00,2003,12,True,3.162
19868,439271,2003/12/25,17:00:00,2.564,2003-12-25 17:00:00,2003,12,True,2.859
19869,439272,2003/12/25,17:15:00,2.287,2003-12-25 17:15:00,2003,12,True,2.564
19870,439273,2003/12/25,17:30:00,2.031,2003-12-25 17:30:00,2003,12,True,2.287
19871,439274,2003/12/25,17:45:00,1.796,2003-12-25 17:45:00,2003,12,True,2.031
19872,439275,2003/12/25,18:00:00,1.592,2003-12-25 18:00:00,2003,12,True,1.796
19873,439276,2003/12/25,18:15:00,1.423,2003-12-25 18:15:00,2003,12,True,1.592
19874,439277,2003/12/25,18:30:00,1.274,2003-12-25 18:30:00,2003,12,True,1.423
19875,439278,2003/12/25,18:45:00,1.14,2003-12-25 18:45:00,2003,12,True,1.274
19876,439279,2003/12/25,19:00:00,1.02,2003-12-25 19:00:00,2003,12,True,1.14
19877,439280,2003/12/25,19:15:00,0.913,2003-12-25 19:15:00,2003,12,True,1.02
19878,439281,2003/12/25,19:30:00,0.82,2003-12-25 19:30:00,2003,12,True,0.913
19879,439282,2003/12/25,19:45:00,0.745,2003-12-25 19:45:00,2003,12,True,0.82
19880,439283,2003/12/25,20:00:00,0.7,2003-12-25 20:00:00,2003,12,True,0.745
19881,439284,2003/12/25,20:15:00,0.7,2003-12-25 20:15:00,2003,12,True,0.7
19882,439285,2003/12/25,20:30:00,0.758,2003-12-25 20:30:00,2003,12,True,0.7
19883,439286,2003/12/25,20:45:00,0.885,2003-12-25 20:45:00,2003,12,True,0.758
19884,439287,2003/12/25,21:00:00,1.076,2003-12-25 21:00:00,2003,12,True,0.885
19885,439288,2003/12/25,21:15:00,1.334,2003-12-25 21:15:00,2003,12,True,1.076
19886,439289,2003/12/25,21:30:00,1.628,2003-12-25 21:30:00,2003,12,True,1.334
19887,439290,2003/12/25,21:45:00,1.946,2003-12-25 21:45:00,2003,12,True,1.628
19888,439291,2003/12/25,22:00:00,2.258,2003-12-25 22:00:00,2003,12,True,1.946
19889,439292,2003/12/25,22:15:00,2.544,2003-12-25 22:15:00,2003,12,True,2.258
19890,439293,2003/12/25,22:30:00,2.817,2003-12-25 22:30:00,2003,12,True,2.544
19891,439294,2003/12/25,22:45:00,3.084,2003-12-25 22:45:00,2003,12,True,2.817
19892,439295,2003/12/25,23:00:00,3.343,2003-12-25 23:00:00,2003,12,True,3.084
19893,439296,2003/12/25,23:15:00,3.6,2003-12-25 23:15:00,2003,12,True,3.343
19894,439297,2003/12/25,23:30:00,3.849,2003-12-25 23:30:00,2003,12,True,3.6
19895,439298,2003/12/25,23:45:00,4.09,2003-12-25 23:45:00,2003,12,True,3.849
19896,439299,2003/12/26,0:00:00,4.338,2003-12-26 00:00:00,2003,12,True,4.09
19897,439300,2003/12/26,0:15:00,4.588,2003-12-26 00:15:00,2003,12,True,4.338
19898,439301,2003/12/26,0:30:00,4.833,2003-12-26 00:30:00,2003,12,True,4.588
19899,439302,2003/12/26,0:45:00,5.081,2003-12-26 00:45:00,2003,12,True,4.833
19900,439303,2003/12/26,1:00:00,5.316,2003-12-26 01:00:00,2003,12,True,5.081
19901,439304,2003/12/26,1:15:00,5.516,2003-12-26 01:15:00,2003,12,True,5.316
19902,439305,2003/12/26,1:30:00,5.676,2003-12-26 01:30:00,2003,12,True,5.516
19903,439306,2003/12/26,1:45:00,5.79,2003-12-26 01:45:00,2003,12,True,5.676
19904,439307,2003/12/26,2:00:00,5.842,2003-12-26 02:00:00,2003,12,True,5.79
19905,439308,2003/12/26,2:15:00,5.826,2003-12-26 02:15:00,2003,12,True,5.842
19906,439309,2003/12/26,2:30:00,5.733,2003-12-26 02:30:00,2003,12,True,5.826
19907,439310,2003/12/26,2:45:00,5.574,2003-12-26 02:45:00,2003,12,True,5.733
19908,439311,2003/12/26,3:00:00,5.353,2003-12-26 03:00:00,2003,12,True,5.574
19909,439312,2003/12/26,3:15:00,5.093,2003-12-26 03:15:00,2003,12,True,5.353
19910,439313,2003/12/26,3:30:00,4.804,2003-12-26 03:30:00,2003,12,True,5.093
19911,439314,2003/12/26,3:45:00,4.499,2003-12-26 03:45:00,2003,12,True,4.804
19912,439315,2003/12/26,4:00:00,4.186,2003-12-26 04:00:00,2003,12,True,4.499
19913,439316,2003/12/26,4:15:00,3.865,2003-12-26 04:15:00,2003,12,True,4.186
19914,439317,2003/12/26,4:30:00,3.55,2003-12-26 04:30:00,2003,12,True,3.865
19915,439318,2003/12/26,4:45:00,3.233,2003-12-26 04:45:00,2003,12,True,3.55
19916,439319,2003/12/26,5:00:00,2.928,2003-12-26 05:00:00,2003,12,True,3.233
19917,439320,2003/12/26,5:15:00,2.626,2003-12-26 05:15:00,2003,12,True,2.928
19918,439321,2003/12/26,5:30:00,2.337,2003-12-26 05:30:00,2003,12,True,2.626
19919,439322,2003/12/26,5:45:00,2.063,2003-12-26 05:45:00,2003,12,True,2.337
19920,439323,2003/12/26,6:00:00,1.815,2003-12-26 06:00:00,2003,12,True,2.063
19921,439324,2003/12/26,6:15:00,1.595,2003-12-26 06:15:00,2003,12,True,1.815
19922,439325,2003/12/26,6:30:00,1.414,2003-12-26 06:30:00,2003,12,True,1.595
19923,439326,2003/12/26,6:45:00,1.26,2003-12-26 06:45:00,2003,12,True,1.414
19924,439327,2003/12/26,7:00:00,1.12,2003-12-26 07:00:00,2003,12,True,1.26
19925,439328,2003/12/26,7:15:00,0.995,2003-12-26 07:15:00,2003,12,True,1.12
19926,439329,2003/12/26,7:30:00,0.879,2003-12-26 07:30:00,2003,12,True,0.995
19927,439330,2003/12/26,7:45:00,0.769,2003-12-26 07:45:00,2003,12,True,0.879
19928,439331,2003/12/26,8:00:00,0.667,2003-12-26 08:00:00,2003,12,True,0.769
19929,439332,2003/12/26,8:15:00,0.579,2003-12-26 08:15:00,2003,12,True,0.667
19930,439333,2003/12/26,8:30:00,0.52,2003-12-26 08:30:00,2003,12,True,0.579
19931,439334,2003/12/26,8:45:00,0.493,2003-12-26 08:45:00,2003,12,True,0.52
19932,439335,2003/12/26,9:00:00,0.517,2003-12-26 09:00:00,2003,12,True,0.493
19933,439336,2003/12/26,9:15:00,0.597,2003-12-26 09:15:00,2003,12,True,0.517
19934,439337,2003/12/26,9:30:00,0.733,2003-12-26 09:30:00,2003,12,True,0.597
19935,439338,2003/12/26,9:45:00,0.94,2003-12-26 09:45:00,2003,12,True,0.733
19936,439339,2003/12/26,10:00:00,1.196,2003-12-26 10:00:00,2003,12,True,0.94
19937,439340,2003/12/26,10:15:00,1.483,2003-12-26 10:15:00,2003,12,True,1.196
19938,439341,2003/12/26,10:30:00,1.794,2003-12-26 10:30:00,2003,12,True,1.483
19939,439342,2003/12/26,10:45:00,2.097,2003-12-26 10:45:00,2003,12,True,1.794
19940,439343,2003/12/26,11:00:00,2.378,2003-12-26 11:00:00,2003,12,True,2.097
19941,439344,2003/12/26,11:15:00,2.647,2003-12-26 11:15:00,2003,12,True,2.378
19942,439345,2003/12/26,11:30:00,2.924,2003-12-26 11:30:00,2003,12,True,2.647
19943,439346,2003/12/26,11:45:00,3.198,2003-12-26 11:45:00,2003,12,True,2.924
19944,439347,2003/12/26,12:00:00,3.479,2003-12-26 12:00:00,2003,12,True,3.198
19945,439348,2003/12/26,12:15:00,3.77,2003-12-26 12:15:00,2003,12,True,3.479
19946,439349,2003/12/26,12:30:00,4.065,2003-12-26 12:30:00,2003,12,True,3.77
19947,439350,2003/12/26,12:45:00,4.358,2003-12-26 12:45:00,2003,12,True,4.065
19948,439351,2003/12/26,13:00:00,4.659,2003-12-26 13:00:00,2003,12,True,4.358
19949,439352,2003/12/26,13:15:00,4.947,2003-12-26 13:15:00,2003,12,True,4.659
19950,439353,2003/12/26,13:30:00,5.215,2003-12-26 13:30:00,2003,12,True,4.947
19951,439354,2003/12/26,13:45:00,5.447,2003-12-26 13:45:00,2003,12,True,5.215
19952,439355,2003/12/26,14:00:00,5.629,2003-12-26 14:00:00,2003,12,True,5.447
19953,439356,2003/12/26,14:15:00,5.75,2003-12-26 14:15:00,2003,12,True,5.629
19954,439357,2003/12/26,14:30:00,5.796,2003-12-26 14:30:00,2003,12,True,5.75
19955,439358,2003/12/26,14:45:00,5.758,2003-12-26 14:45:00,2003,12,True,5.796
19956,439359,2003/12/26,15:00:00,5.637,2003-12-26 15:00:00,2003,12,True,5.758
19957,439360,2003/12/26,15:15:00,5.437,2003-12-26 15:15:00,2003,12,True,5.637
19958,439361,2003/12/26,15:30:00,5.192,2003-12-26 15:30:00,2003,12,True,5.437
19959,439362,2003/12/26,15:45:00,4.914,2003-12-26 15:45:00,2003,12,True,5.192
19960,439363,2003/12/26,16:00:00,4.615,2003-12-26 16:00:00,2003,12,True,4.914
19961,439364,2003/12/26,16:15:00,4.303,2003-12-26 16:15:00,2003,12,True,4.615
19962,439365,2003/12/26,16:30:00,3.986,2003-12-26 16:30:00,2003,12,True,4.303
19963,439366,2003/12/26,16:45:00,3.665,2003-12-26 16:45:00,2003,12,True,3.986
19964,439367,2003/12/26,17:00:00,3.353,2003-12-26 17:00:00,2003,12,True,3.665
19965,439368,2003/12/26,17:15:00,3.039,2003-12-26 17:15:00,2003,12,True,3.353
19966,439369,2003/12/26,17:30:00,2.734,2003-12-26 17:30:00,2003,12,True,3.039
19967,439370,2003/12/26,17:45:00,2.437,2003-12-26 17:45:00,2003,12,True,2.734
19968,439371,2003/12/26,18:00:00,2.151,2003-12-26 18:00:00,2003,12,True,2.437
19969,439372,2003/12/26,18:15:00,1.876,2003-12-26 18:15:00,2003,12,True,2.151
19970,439373,2003/12/26,18:30:00,1.636,2003-12-26 18:30:00,2003,12,True,1.876
19971,439374,2003/12/26,18:45:00,1.436,2003-12-26 18:45:00,2003,12,True,1.636
19972,439375,2003/12/26,19:00:00,1.264,2003-12-26 19:00:00,2003,12,True,1.436
19973,439376,2003/12/26,19:15:00,1.109,2003-12-26 19:15:00,2003,12,True,1.264
19974,439377,2003/12/26,19:30:00,0.969,2003-12-26 19:30:00,2003,12,True,1.109
19975,439378,2003/12/26,19:45:00,0.845,2003-12-26 19:45:00,2003,12,True,0.969
19976,439379,2003/12/26,20:00:00,0.722,2003-12-26 20:00:00,2003,12,True,0.845
19977,439380,2003/12/26,20:15:00,0.604,2003-12-26 20:15:00,2003,12,True,0.722
19978,439381,2003/12/26,20:30:00,0.512,2003-12-26 20:30:00,2003,12,True,0.604
19979,439382,2003/12/26,20:45:00,0.43,2003-12-26 20:45:00,2003,12,True,0.512
19980,439383,2003/12/26,21:00:00,0.387,2003-12-26 21:00:00,2003,12,True,0.43
19981,439384,2003/12/26,21:15:00,0.391,2003-12-26 21:15:00,2003,12,True,0.387
19982,439385,2003/12/26,21:30:00,0.446,2003-12-26 21:30:00,2003,12,True,0.391
19983,439386,2003/12/26,21:45:00,0.554,2003-12-26 21:45:00,2003,12,True,0.446
19984,439387,2003/12/26,22:00:00,0.734,2003-12-26 22:00:00,2003,12,True,0.554
19985,439388,2003/12/26,22:15:00,0.981,2003-12-26 22:15:00,2003,12,True,0.734
19986,439389,2003/12/26,22:30:00,1.271,2003-12-26 22:30:00,2003,12,True,0.981
19987,439390,2003/12/26,22:45:00,1.564,2003-12-26 22:45:00,2003,12,True,1.271
19988,439391,2003/12/26,23:00:00,1.87,2003-12-26 23:00:00,2003,12,True,1.564
19989,439392,2003/12/26,23:15:00,2.154,2003-12-26 23:15:00,2003,12,True,1.87
19990,439393,2003/12/26,23:30:00,2.413,2003-12-26 23:30:00,2003,12,True,2.154
19991,439394,2003/12/26,23:45:00,2.674,2003-12-26 23:45:00,2003,12,True,2.413
19992,439395,2003/12/27,0:00:00,2.941,2003-12-27 00:00:00,2003,12,True,2.674
19993,439396,2003/12/27,0:15:00,3.204,2003-12-27 00:15:00,2003,12,True,2.941
19994,439397,2003/12/27,0:30:00,3.481,2003-12-27 00:30:00,2003,12,True,3.204
19995,439398,2003/12/27,0:45:00,3.772,2003-12-27 00:45:00,2003,12,True,3.481
19996,439399,2003/12/27,1:00:00,4.058,2003-12-27 01:00:00,2003,12,True,3.772
19997,439400,2003/12/27,1:15:00,4.352,2003-12-27 01:15:00,2003,12,True,4.058
19998,439401,2003/12/27,1:30:00,4.632,2003-12-27 01:30:00,2003,12,True,4.352
19999,439402,2003/12/27,1:45:00,4.903,2003-12-27 01:45:00,2003,12,True,4.632
20000,439403,2003/12/27,2:00:00,5.145,2003-12-27 02:00:00,2003,12,True,4.903
20001,439404,2003/12/27,2:15:00,5.344,2003-12-27 02:15:00,2003,12,True,5.145
20002,439405,2003/12/27,2:30:00,5.483,2003-12-27 02:30:00,2003,12,True,5.344
20003,439406,2003/12/27,2:45:00,5.563,2003-12-27 02:45:00,2003,12,True,5.483
20004,439407,2003/12/27,3:00:00,5.562,2003-12-27 03:00:00,2003,12,True,5.563
20005,439408,2003/12/27,3:15:00,5.483,2003-12-27 03:15:00,2003,12,True,5.562
20006,439409,2003/12/27,3:30:00,5.334,2003-12-27 03:30:00,2003,12,True,5.483
20007,439410,2003/12/27,3:45:00,5.125,2003-12-27 03:45:00,2003,12,True,5.334
20008,439411,2003/12/27,4:00:00,4.873,2003-12-27 04:00:00,2003,12,True,5.125
20009,439412,2003/12/27,4:15:00,4.599,2003-12-27 04:15:00,2003,12,True,4.873
20010,439413,2003/12/27,4:30:00,4.31,2003-12-27 04:30:00,2003,12,True,4.599
20011,439414,2003/12/27,4:45:00,4.009,2003-12-27 04:45:00,2003,12,True,4.31
20012,439415,2003/12/27,5:00:00,3.706,2003-12-27 05:00:00,2003,12,True,4.009
20013,439416,2003/12/27,5:15:00,3.406,2003-12-27 05:15:00,2003,12,True,3.706
20014,439417,2003/12/27,5:30:00,3.105,2003-12-27 05:30:00,2003,12,True,3.406
20015,439418,2003/12/27,5:45:00,2.809,2003-12-27 05:45:00,2003,12,True,3.105
20016,439419,2003/12/27,6:00:00,2.523,2003-12-27 06:00:00,2003,12,True,2.809
20017,439420,2003/12/27,6:15:00,2.25,2003-12-27 06:15:00,2003,12,True,2.523
20018,439421,2003/12/27,6:30:00,1.994,2003-12-27 06:30:00,2003,12,True,2.25
20019,439422,2003/12/27,6:45:00,1.76,2003-12-27 06:45:00,2003,12,True,1.994
20020,439423,2003/12/27,7:00:00,1.555,2003-12-27 07:00:00,2003,12,True,1.76
20021,439424,2003/12/27,7:15:00,1.386,2003-12-27 07:15:00,2003,12,True,1.555
20022,439425,2003/12/27,7:30:00,1.241,2003-12-27 07:30:00,2003,12,True,1.386
20023,439426,2003/12/27,7:45:00,1.111,2003-12-27 07:45:00,2003,12,True,1.241
20024,439427,2003/12/27,8:00:00,0.986,2003-12-27 08:00:00,2003,12,True,1.111
20025,439428,2003/12/27,8:15:00,0.896,2003-12-27 08:15:00,2003,12,True,0.986
20026,439429,2003/12/27,8:30:00,0.797,2003-12-27 08:30:00,2003,12,True,0.896
20027,439430,2003/12/27,8:45:00,0.712,2003-12-27 08:45:00,2003,12,True,0.797
20028,439431,2003/12/27,9:00:00,0.64,2003-12-27 09:00:00,2003,12,True,0.712
20029,439432,2003/12/27,9:15:00,0.595,2003-12-27 09:15:00,2003,12,True,0.64
20030,439433,2003/12/27,9:30:00,0.575,2003-12-27 09:30:00,2003,12,True,0.595
20031,439434,2003/12/27,9:45:00,0.6,2003-12-27 09:45:00,2003,12,True,0.575
20032,439435,2003/12/27,10:00:00,0.663,2003-12-27 10:00:00,2003,12,True,0.6
20033,439436,2003/12/27,10:15:00,0.781,2003-12-27 10:15:00,2003,12,True,0.663
20034,439437,2003/12/27,10:30:00,0.954,2003-12-27 10:30:00,2003,12,True,0.781
20035,439438,2003/12/27,10:45:00,1.17,2003-12-27 10:45:00,2003,12,True,0.954
20036,439439,2003/12/27,11:00:00,1.432,2003-12-27 11:00:00,2003,12,True,1.17
20037,439440,2003/12/27,11:15:00,1.715,2003-12-27 11:15:00,2003,12,True,1.432
20038,439441,2003/12/27,11:30:00,2.002,2003-12-27 11:30:00,2003,12,True,1.715
20039,439442,2003/12/27,11:45:00,2.286,2003-12-27 11:45:00,2003,12,True,2.002
20040,439443,2003/12/27,12:00:00,2.564,2003-12-27 12:00:00,2003,12,True,2.286
20041,439444,2003/12/27,12:15:00,2.848,2003-12-27 12:15:00,2003,12,True,2.564
20042,439445,2003/12/27,12:30:00,3.141,2003-12-27 12:30:00,2003,12,True,2.848
20043,439446,2003/12/27,12:45:00,3.435,2003-12-27 12:45:00,2003,12,True,3.141
20044,439447,2003/12/27,13:00:00,3.74,2003-12-27 13:00:00,2003,12,True,3.435
20045,439448,2003/12/27,13:15:00,4.051,2003-12-27 13:15:00,2003,12,True,3.74
20046,439449,2003/12/27,13:30:00,4.36,2003-12-27 13:30:00,2003,12,True,4.051
20047,439450,2003/12/27,13:45:00,4.675,2003-12-27 13:45:00,2003,12,True,4.36
20048,439451,2003/12/27,14:00:00,4.967,2003-12-27 14:00:00,2003,12,True,4.675
20049,439452,2003/12/27,14:15:00,5.225,2003-12-27 14:15:00,2003,12,True,4.967
20050,439453,2003/12/27,14:30:00,5.456,2003-12-27 14:30:00,2003,12,True,5.225
20051,439454,2003/12/27,14:45:00,5.633,2003-12-27 14:45:00,2003,12,True,5.456
20052,439455,2003/12/27,15:00:00,5.746,2003-12-27 15:00:00,2003,12,True,5.633
20053,439456,2003/12/27,15:15:00,5.784,2003-12-27 15:15:00,2003,12,True,5.746
20054,439457,2003/12/27,15:30:00,5.736,2003-12-27 15:30:00,2003,12,True,5.784
20055,439458,2003/12/27,15:45:00,5.608,2003-12-27 15:45:00,2003,12,True,5.736
20056,439459,2003/12/27,16:00:00,5.419,2003-12-27 16:00:00,2003,12,True,5.608
20057,439460,2003/12/27,16:15:00,5.185,2003-12-27 16:15:00,2003,12,True,5.419
20058,439461,2003/12/27,16:30:00,4.927,2003-12-27 16:30:00,2003,12,True,5.185
20059,439462,2003/12/27,16:45:00,4.653,2003-12-27 16:45:00,2003,12,True,4.927
20060,439463,2003/12/27,17:00:00,4.371,2003-12-27 17:00:00,2003,12,True,4.653
20061,439464,2003/12/27,17:15:00,4.086,2003-12-27 17:15:00,2003,12,True,4.371
20062,439465,2003/12/27,17:30:00,3.797,2003-12-27 17:30:00,2003,12,True,4.086
20063,439466,2003/12/27,17:45:00,3.513,2003-12-27 17:45:00,2003,12,True,3.797
20064,439467,2003/12/27,18:00:00,3.242,2003-12-27 18:00:00,2003,12,True,3.513
20065,439468,2003/12/27,18:15:00,2.972,2003-12-27 18:15:00,2003,12,True,3.242
20066,439469,2003/12/27,18:30:00,2.724,2003-12-27 18:30:00,2003,12,True,2.972
20067,439470,2003/12/27,18:45:00,2.492,2003-12-27 18:45:00,2003,12,True,2.724
20068,439471,2003/12/27,19:00:00,2.272,2003-12-27 19:00:00,2003,12,True,2.492
20069,439472,2003/12/27,19:15:00,2.084,2003-12-27 19:15:00,2003,12,True,2.272
20070,439473,2003/12/27,19:30:00,1.924,2003-12-27 19:30:00,2003,12,True,2.084
20071,439474,2003/12/27,19:45:00,1.786,2003-12-27 19:45:00,2003,12,True,1.924
20072,439475,2003/12/27,20:00:00,1.672,2003-12-27 20:00:00,2003,12,True,1.786
20073,439476,2003/12/27,20:15:00,1.571,2003-12-27 20:15:00,2003,12,True,1.672
20074,439477,2003/12/27,20:30:00,1.481,2003-12-27 20:30:00,2003,12,True,1.571
20075,439478,2003/12/27,20:45:00,1.395,2003-12-27 20:45:00,2003,12,True,1.481
20076,439479,2003/12/27,21:00:00,1.316,2003-12-27 21:00:00,2003,12,True,1.395
20077,439480,2003/12/27,21:15:00,1.276,2003-12-27 21:15:00,2003,12,True,1.316
20078,439481,2003/12/27,21:30:00,1.287,2003-12-27 21:30:00,2003,12,True,1.276
20079,439482,2003/12/27,21:45:00,1.349,2003-12-27 21:45:00,2003,12,True,1.287
20080,439483,2003/12/27,22:00:00,1.47,2003-12-27 22:00:00,2003,12,True,1.349
20081,439484,2003/12/27,22:15:00,1.648,2003-12-27 22:15:00,2003,12,True,1.47
20082,439485,2003/12/27,22:30:00,1.869,2003-12-27 22:30:00,2003,12,True,1.648
20083,439486,2003/12/27,22:45:00,2.125,2003-12-27 22:45:00,2003,12,True,1.869
20084,439487,2003/12/27,23:00:00,2.411,2003-12-27 23:00:00,2003,12,True,2.125
20085,439488,2003/12/27,23:15:00,2.698,2003-12-27 23:15:00,2003,12,True,2.411
20086,439489,2003/12/27,23:30:00,2.988,2003-12-27 23:30:00,2003,12,True,2.698
20087,439490,2003/12/27,23:45:00,3.27,2003-12-27 23:45:00,2003,12,True,2.988
20088,439491,2003/12/28,0:00:00,3.544,2003-12-28 00:00:00,2003,12,True,3.27
20089,439492,2003/12/28,0:15:00,3.817,2003-12-28 00:15:00,2003,12,True,3.544
20090,439493,2003/12/28,0:30:00,4.073,2003-12-28 00:30:00,2003,12,True,3.817
20091,439494,2003/12/28,0:45:00,4.324,2003-12-28 00:45:00,2003,12,True,4.073
20092,439495,2003/12/28,1:00:00,4.563,2003-12-28 01:00:00,2003,12,True,4.324
20093,439496,2003/12/28,1:15:00,4.797,2003-12-28 01:15:00,2003,12,True,4.563
20094,439497,2003/12/28,1:30:00,5.021,2003-12-28 01:30:00,2003,12,True,4.797
20095,439498,2003/12/28,1:45:00,5.234,2003-12-28 01:45:00,2003,12,True,5.021
20096,439499,2003/12/28,2:00:00,5.426,2003-12-28 02:00:00,2003,12,True,5.234
20097,439500,2003/12/28,2:15:00,5.61,2003-12-28 02:15:00,2003,12,True,5.426
20098,439501,2003/12/28,2:30:00,5.773,2003-12-28 02:30:00,2003,12,True,5.61
20099,439502,2003/12/28,2:45:00,5.914,2003-12-28 02:45:00,2003,12,True,5.773
20100,439503,2003/12/28,3:00:00,6.026,2003-12-28 03:00:00,2003,12,True,5.914
20101,439504,2003/12/28,3:15:00,6.087,2003-12-28 03:15:00,2003,12,True,6.026
20102,439505,2003/12/28,3:30:00,6.117,2003-12-28 03:30:00,2003,12,True,6.087
20103,439506,2003/12/28,3:45:00,6.086,2003-12-28 03:45:00,2003,12,True,6.117
20104,439507,2003/12/28,4:00:00,5.999,2003-12-28 04:00:00,2003,12,True,6.086
20105,439508,2003/12/28,4:15:00,5.846,2003-12-28 04:15:00,2003,12,True,5.999
20106,439509,2003/12/28,4:30:00,5.65,2003-12-28 04:30:00,2003,12,True,5.846
20107,439510,2003/12/28,4:45:00,5.422,2003-12-28 04:45:00,2003,12,True,5.65
20108,439511,2003/12/28,5:00:00,5.168,2003-12-28 05:00:00,2003,12,True,5.422
20109,439512,2003/12/28,5:15:00,4.895,2003-12-28 05:15:00,2003,12,True,5.168
20110,439513,2003/12/28,5:30:00,4.605,2003-12-28 05:30:00,2003,12,True,4.895
20111,439514,2003/12/28,5:45:00,4.31,2003-12-28 05:45:00,2003,12,True,4.605
20112,439515,2003/12/28,6:00:00,4.004,2003-12-28 06:00:00,2003,12,True,4.31
20113,439516,2003/12/28,6:15:00,3.694,2003-12-28 06:15:00,2003,12,True,4.004
20114,439517,2003/12/28,6:30:00,3.396,2003-12-28 06:30:00,2003,12,True,3.694
20115,439518,2003/12/28,6:45:00,3.098,2003-12-28 06:45:00,2003,12,True,3.396
20116,439519,2003/12/28,7:00:00,2.804,2003-12-28 07:00:00,2003,12,True,3.098
20117,439520,2003/12/28,7:15:00,2.53,2003-12-28 07:15:00,2003,12,True,2.804
20118,439521,2003/12/28,7:30:00,2.266,2003-12-28 07:30:00,2003,12,True,2.53
20119,439522,2003/12/28,7:45:00,2.027,2003-12-28 07:45:00,2003,12,True,2.266
20120,439523,2003/12/28,8:00:00,1.811,2003-12-28 08:00:00,2003,12,True,2.027
20121,439524,2003/12/28,8:15:00,1.605,2003-12-28 08:15:00,2003,12,True,1.811
20122,439525,2003/12/28,8:30:00,1.451,2003-12-28 08:30:00,2003,12,True,1.605
20123,439526,2003/12/28,8:45:00,1.328,2003-12-28 08:45:00,2003,12,True,1.451
20124,439527,2003/12/28,9:00:00,1.215,2003-12-28 09:00:00,2003,12,True,1.328
20125,439528,2003/12/28,9:15:00,1.121,2003-12-28 09:15:00,2003,12,True,1.215
20126,439529,2003/12/28,9:30:00,1.052,2003-12-28 09:30:00,2003,12,True,1.121
20127,439530,2003/12/28,9:45:00,0.992,2003-12-28 09:45:00,2003,12,True,1.052
20128,439531,2003/12/28,10:00:00,0.968,2003-12-28 10:00:00,2003,12,True,0.992
20129,439532,2003/12/28,10:15:00,0.963,2003-12-28 10:15:00,2003,12,True,0.968
20130,439533,2003/12/28,10:30:00,1.005,2003-12-28 10:30:00,2003,12,True,0.963
